,Recall,PositiveRating,PerfRatio,Impact,Asian,Black,White,5_o_Clock_Shadow,Bald,Bangs,Blond_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,Male,Mustache,No_Beard,Sideburns,Wearing_Hat,Wearing_Lipstick,Wearing_Necktie,Young,top,right,bottom,left,Old,Masculine,Baby-faced,Competent,Attractive,Energetic,Well-groomed,Intelligent,Honest,Generous,Trustworthy,Confident,Rich,Dominant,NewsID,Market % of US,% Af-Am,% Hispanic,% Asian,Gender_Annotated,Race_Annotated
00681-KRCR-Mike_Mangas.png.jpg,0.7282762095,0.6390485592,3.85,47,-8.08874258602021,-9.93934426000436,6.50101566368588,-6.68153850956887,-2.45872114505952,-9.7667117425336,-4.8813568318843,-10.8831100016545,-3.32089107034901,-3.123451066124,-6.2929545960673,-8.25908601163141,-0.14538847948759,-13.5531674937251,8.41450241698152,-5.85593227294753,5.19329277675591,-10.2492501119432,-9.30204795530099,-13.6748281068321,0.221238596977881,-4.88544131632311,36,262,222,77,0.141663320224813,0.089205386319705,-0.204967523888152,-0.018628745429178,0.083070716415462,0.09581804484097,0.065050695945833,-0.085019900985482,-0.077548027072688,-0.034080351435953,0.003978536405458,0.135111933833908,0.092902760675411,0.135467480881749,2,0.17%,16.38%,3.59%,1.05%,Male,White
00682-KRCR-Mark_Mester.png.jpg,0.5329068274,0.5186704894,2.84,28,-9.21445750658534,-5.95221724237634,3.60479603702438,-1.56695688133061,-10.1761783369888,-8.68843715850065,-4.51677617256239,-3.2883619955544,-7.63883020439878,-7.23689554143764,-10.2077300161833,-3.45685392121648,-5.81998291886713,-8.78520017306647,5.85118347134417,-5.04942942219742,1.50561802746904,-4.76461647962861,-6.46919384743937,-7.80011864137961,-2.38230417450461,3.56000637645874,36,262,222,77,-0.107166666983513,0.228969700172215,-0.263442932286285,0.132094343292969,0.330622502766618,0.198987906128102,0.11311587164566,0.109979420418921,0.009140430093902,-0.016371049720811,0.00286881583781,0.283885295185068,0.094558821679005,0.168295550049586,2,0.17%,16.38%,3.59%,1.05%,Male,White
00683-KRCR-Kelli_Saam.png.jpg,0.7570146829,0.7393609773,9.49,56,-9.30506177758718,-7.44634210763353,6.52354407737648,-11.0720286936456,-12.3112837968796,-3.72515467426404,0.245986853681268,-7.78497163472116,-5.53285275553382,-5.74388250027357,-8.36893226340257,-11.279695136732,-4.75948107882762,-2.8505770862071,-4.53935485548633,-10.0730794749735,7.3194048907058,-10.537366617473,-5.91038119417032,-2.58519309360699,-8.49288482729062,0.512447120010527,36,262,222,77,0.190786365191199,-0.423260453469597,0.311554108852863,-0.235716788505088,-0.085500847077419,0.00806308427048,-0.003810211906297,-0.0164509834768,0.155132906845999,0.114195352218942,0.150787681645391,-0.187348670978103,-0.086524080130683,-0.2164466087981,2,0.17%,16.38%,3.59%,1.05%,Female,White
00684-KRCR-Jennifer_Scarborough.png.jpg,0.6794303905,0.617931596,3.69,42,-9.13390417432124,-8.24451484967791,4.55513626297056,-14.4300041192231,-15.0832799792672,-8.72576304961914,-3.08398222999484,-9.69879183236215,-2.90548055369152,-3.79842433614017,-12.8839395312798,-13.230679942747,-11.8342870202353,0.423014543054399,-9.98198360506296,-13.147115462485,8.25192176838538,-10.3021936027758,-7.418279141701,1.04939358882088,-12.7168511164711,1.1648310390334,36,262,222,77,-0.358641325748081,-0.219058285505021,0.508334009105956,-0.230999261400758,0.083201532111738,0.172612507395424,0.05436576815664,-0.16706572305953,0.136950690112076,0.090185171231771,0.098227899907744,-0.080966086571136,-0.158974645672068,-0.126326870916552,2,0.17%,16.38%,3.59%,1.05%,Female,White
00685-KRIV-Jose_Grinan.png.jpg,0.61,0.58,2.65,35,-3.55565603122286,-1.05920384752735,-4.17510467516846,-4.65207755560044,-0.956364689275192,-7.9821573764656,-10.1939420770642,-4.32000504402807,-0.576184744663176,-1.12871567709799,5.21446343022786,-5.41713403496202,-2.0600766961319,-9.33038190252224,2.64520834108141,-5.25420431133363,3.12974449767024,-6.58803215730767,-0.325498121317069,-8.24128737337457,-1.84706306986692,-1.98087429597859,19,291,242,68,0.291733658293284,-0.025252321385889,-0.161964678612029,0.051811786612621,-0.181101793053356,-0.004316135445589,0.036630390462161,0.114337597776935,-0.043336004552369,-0.01388723048507,-0.084758783611957,0.09964652054835,0.124856092025857,0.093583335618634,2,2.02%,18.51%,28.15%,6.48%,Male,Black
00688-KRIV-Melinda_Spaulding.png.jpg,0.4081040524,0.5598080839,3.22,23,-4.89005452655167,-2.21382974421204,-3.63746201175144,-10.0804257137366,-15.6415913456263,-1.95774509784165,-7.79707803703663,-3.78931122374183,-3.80932617282481,-4.8108262150782,-8.81568554959781,-9.65791242846097,-13.6191971567089,2.28567084127105,-7.24468366751748,-9.47482343292829,7.7876101289944,-13.6941600466792,-6.36810491983423,3.4033584657558,-8.32661463192395,4.66796589545955,36,262,222,77,-0.39673503176632,-0.276609700103252,0.43411512511114,-0.335651607876295,-0.133671794955395,0.338254119233532,0.047618955463162,-0.185810343164208,-0.027297365224263,0.064692460169704,-0.102136129442447,0.056540090151182,-0.160430317866878,-0.050801806440343,2,2.02%,18.51%,28.15%,6.48%,Female,Black
00689-KRIV-Chris_Stipes.png.jpg,0.29,0.49,2.54,14,-7.90966850538151,-7.23381630469772,5.20603691587989,-2.55546214429842,-11.3925623743277,-9.93753853677908,-2.93675390979431,-8.3585760994319,-3.64050688314651,-3.01392595818162,-9.39581847321414,-7.08656082157544,-4.5543741368631,-9.98762101771773,7.70849610312624,-7.90572715355714,3.97569677035031,-7.67761268052502,-6.41173891870973,-9.82109347103212,-1.26918951437569,2.30785376888825,19,266,242,43,-0.312334358821514,0.097774951614589,0.32216987121031,-0.030258601582027,0.331342074329986,0.257949234881027,0.217443620329802,-0.104913133931722,0.040599138157064,0.022539825877275,0.068277128731462,0.185732470115523,-0.078994985587321,0.086794873297433,2,2.02%,18.51%,28.15%,6.48%,Male,White
00690-KRIV-Don_Teague.png.jpg,0.2726207044,0.4616686475,2.39,13,-7.07843564337788,-4.45550928338707,2.39941849784245,-3.8512842300472,-3.91131775783803,-6.87624351942768,-3.88824609254286,-7.02839336310775,-1.91380547334698,-1.96449495790526,-10.2764902430288,-6.21505196075723,-3.17985888300932,-7.68175988141409,3.44418413863231,-8.6022873675612,3.66910521702515,-6.99604229728932,-2.52037676546762,-7.01058118418779,-1.51754890722661,1.46454703291642,19,266,242,43,-0.181246497302704,-0.128910976754999,0.376884705296791,-0.054784957102671,0.148537045467946,0.009431155024979,0.086947701245349,-0.054406356101738,0.13315277638404,0.163178576960267,0.114891534004797,-0.036300015818572,-0.039242976759156,-0.084310173774443,2,2.02%,18.51%,28.15%,6.48%,Male,White
00691-KRIV-Melissa_Wilson.png.jpg,0.49,0.59,3.65,29,-4.631980380803,-6.32762034558693,0.976779925591134,-10.9479823807075,-18.4887914554397,1.74156719671062,-3.77918928281654,-2.6296577626716,-6.73022615773958,-6.13009971797702,-10.4267964078937,-13.1924160878462,-10.3243663779322,3.49863608469423,-11.5848181745503,-14.3208860543611,7.84525480006651,-11.2270159858968,-5.49396982361325,5.01869194064136,-10.2166862355717,1.19994207939681,57,262,242,77,-0.297439724332969,0.000915390257503,0.239144662871738,-0.104569368340523,0.151261008492297,0.274636456347415,0.060803863642749,0.026001897450565,-0.111282835483246,-0.011127854348316,-0.09542335346854,0.022679869387401,-0.061417416091673,0.056235139114447,2,2.02%,18.51%,28.15%,6.48%,Female,White
00692-KRQE-Elizabeth_Alvarez.png.jpg,0.4260560323,0.3875269471,1.39,17,-6.81296208542175,-8.08138333149246,3.13356161424779,-11.6253967671223,-17.3431911129244,-3.76481207536463,-6.02674521688951,-4.56214522498725,-6.39473220197354,-6.34769500606102,-9.06009263352227,-15.7232849159017,-11.3791623995713,0.328980706305268,-7.68622051577274,-14.8069458703702,10.8235385594718,-14.6689398358055,-4.05062751127658,1.26902744556956,-10.5012547932046,2.64151646276712,19,266,242,43,-0.481149675864882,0.043278746529329,0.209377244145222,-0.184292373693545,0.0822057606699,0.439301243059185,0.067276052987692,-0.136318645603895,-0.068175072269678,-0.03485731685946,-0.054914718461278,0.157140279346658,-0.213569775291592,0.10190166290177,2,0.60%,2.50%,38.45%,1.56%,Female,Hispanic
00693-KRQE-Jessica_Garate.png.jpg,0.7084808218,0.4804538924,2.73,34,-2.66841230636778,-6.86693211618027,-0.766415552944469,-11.5991796041653,-16.3188132776631,-5.66188344698533,-5.69959706568127,-5.83527005535661,-7.81136608542686,-8.44761023652554,-7.20055189768557,-14.3245313901434,-9.35979606661806,-0.833176143380518,-6.16299981341313,-14.2479698017302,10.8039159007786,-13.8036421733024,-4.55407226190839,-0.506227786562917,-9.84050656565483,3.51276417798617,43,266,266,43,-0.475341386218448,-0.224879419958995,0.259132465297455,-0.172960524109798,0.005473775723913,0.203438985927552,0.008127150672246,0.002825629695106,0.049473050780476,0.11617331331886,-0.040278599059263,-0.068598964357849,-0.131865634606708,-0.123175222909529,2,0.60%,2.50%,38.45%,1.56%,Female,White
00694-KRQE-Dick_Knipfing.png.jpg,0.7686659154,0.519514106,2.18,40,-5.90648744352872,-6.29493562073005,4.68504890762829,-3.18618991167272,-1.07713972216745,-7.12181605774213,-6.38764769346091,-2.08540459938577,-1.51449176645076,-1.72276529437374,-9.83449069167003,-5.9979328948708,-0.781791984074186,-9.13612171809256,5.19353564444793,-5.53517397833926,2.75116879693966,-6.77862077984353,-3.74056686645757,-9.02020312045306,-0.37130400898888,-2.64295944157828,36,262,222,77,0.134511072725632,0.024051675500168,0.064634785355434,0.000203647672555,0.029081855409799,-0.042900850767674,-0.081837771367934,-0.073145162073565,0.040789558774441,0.064649503266571,0.021168594031986,-0.028747703718696,-0.003787616543292,-0.033173204171047,2,0.60%,2.50%,38.45%,1.56%,Male,White
00695-KRQE-Matt_Mauro.png.jpg,0.4029403118,0.5046417725,2.34,20,-6.88925886660612,-7.2215909402348,3.33853984715914,-1.66296239766781,-10.0571516805705,-7.83132270736962,-6.032960900079,-3.63272167952642,-7.69743558962605,-7.44348932503295,-5.44222997500499,-6.85431703577955,-8.06327223876931,-9.28390831927116,7.13059237332356,-7.26700185237234,2.62309552618665,-7.27332648106377,-6.18443266322576,-8.80466866965154,-2.18334447096363,2.93331805349977,36,262,222,77,-0.211775765652343,0.069277760713062,-0.122390211113335,0.040272073055114,0.227110662969056,0.275400522365699,0.036657420154952,0.091822147067727,-0.024242518722685,-0.084503650939698,0.052321131257218,0.143175319926396,0.020278443615151,0.074366022281357,2,0.60%,2.50%,38.45%,1.56%,Male,White
00699-KSAZ-Kristin_Anderson.png.jpg,0.5217391304,0.5416666667,2.83,28,-4.8578570961633,0.148029756689763,-2.32667562964565,-12.815588049943,-12.7781163135695,-2.53690114941932,-2.79285491233293,-5.58739550959154,-2.79390989827627,-4.51192506393708,-7.2444739867885,-10.0054672006701,-8.35565757716241,2.87645902570226,-8.05557626698343,-9.16602473480543,8.1841607278993,-10.9506706710378,-4.40905013962585,3.91196178494352,-11.6273615198004,3.42742570901072,19,291,242,68,-0.116834687746581,-0.25407800617757,0.206330471599656,-0.243482305266279,-0.044671317317486,0.356306128193721,0.022677932419969,-0.063445524311078,0.06454922920675,0.069906441578959,-0.069061434673363,-0.01003237478518,-0.129674719522644,-0.056216412013975,2,1.60%,5.36%,6.78%,8.56%,Female,Black
00701-KSAZ-Troy_Hayden.png.jpg,0.7089201878,0.619205298,4.45,44,-3.98931732091762,-5.6458155202286,2.3937147215564,-2.00730018396801,-4.81745671720744,-10.6106887003415,-3.69725170461944,-4.99395045535344,-4.69944047407191,-4.06237611213268,-8.82217667232221,-7.80581263259826,-5.70652526802049,-11.1951512569217,6.80840522067626,-9.35721423448607,3.84362973559304,-8.53488566328912,-3.53849102067238,-9.68112820766376,-2.77859324852884,1.61959779726994,36,262,222,77,-0.487983706278701,0.135342404093994,0.191075610499942,-0.044895522759175,0.228480777788349,0.235888638723919,0.223639760125015,-0.093533192135503,-0.127050286091619,-0.150431097754405,-0.090761079525233,0.12466201429182,-0.123149964982679,0.11297020570444,2,1.60%,5.36%,6.78%,8.56%,Male,White
00702-KSAZ-John_Hook.png.jpg,0.7981220657,0.6147058824,3.67,49,-6.70771215092548,-7.57104779207404,5.42837811048602,-5.04118774933067,-3.82325530660916,-5.68602717533685,-2.37150678318187,-10.6035981729021,-2.02935197054429,-2.27921367463117,-2.02004467448775,-7.8023543818334,-0.4817249955219,-9.70198635152904,4.07624362524148,-10.6063755309837,6.10014278614005,-9.68186500911132,-4.77448278006722,-8.40698165066365,-0.990860477866785,-3.50937734130958,19,266,242,43,-0.053533397651171,-0.153535490646487,0.189626320464945,0.032727683588229,0.020152969719432,0.036807280447168,0.066626536875764,0.020718210257329,0.127632797252456,0.055176175286965,0.116435664468288,-0.016698017991361,0.043066989761242,-0.122364706509296,2,1.60%,5.36%,6.78%,8.56%,Male,White
00703-KSAZ-Ron_Hoon.png.jpg,0.7956521739,0.6284153005,3.59,50,-5.8443855416897,-4.09138096870927,2.610198482248,-5.22387651065344,-1.3965829909226,-8.75380497074078,-2.69129690282233,-9.88334018163177,-3.30569437602801,-3.32926193266658,-5.67489079261854,-6.41790980174243,0.124726481775053,-9.23087641464332,5.02816301133234,-7.47901838396536,4.38137340540394,-7.62023272015154,-8.27680086626374,-8.20482315453535,-0.863998138194679,-2.62573621225639,36,262,222,77,-0.026798153932666,0.144467320464328,-0.05907248382492,-0.026546991845343,0.126740775887727,0.236054595549392,0.021558599080203,-0.118405613525034,0.021891367028016,0.0618796340176,0.036857911945766,0.181680809090365,-0.070335964759512,0.149574042456722,2,1.60%,5.36%,6.78%,8.56%,Male,White
00704-KSAZ-Kari_Lake.png.jpg,0.8122065728,0.6213872832,4.39,50,-5.23972396766114,-4.15518337675615,0.774070740020246,-8.68026391906881,-9.17914816806679,-5.69418220994157,-1.82685909879989,-3.31459412861,-3.94277024145257,-3.71187434425038,-7.90553083759046,-12.9954161704822,-4.88873160479265,1.38135347321935,-5.51086266652206,-10.5741197629545,7.99694792326411,-11.5185935297549,-4.31268729944451,2.57796504427094,-9.01326128737432,1.22144841330293,36,262,222,77,-0.235391706075501,-0.206338280734966,0.251330367062833,-0.168560527353653,0.045442538168165,0.352740193101451,0.046204986872489,-0.071205477705629,-0.011779623124093,-0.095829537367395,-0.0161780482874,-0.042615064045094,-0.197248368096027,-0.09239149265221,2,1.60%,5.36%,6.78%,8.56%,Female,White
00707-KSEE-Stefani_Booroojian.png.jpg,0.8241445256,0.6185621746,4.67,51,-1.10983801114942,-4.97840171775695,-2.9142295071053,-8.47093632491401,-19.0789458129417,-2.02365463183759,-6.41802291172398,-3.81567908995807,-7.18223549904412,-7.42182157318468,-6.19119767104932,-11.1010225829196,-12.3378495255958,-3.16175193053277,-3.25463965697457,-11.0557654335702,7.27711556089759,-11.4085478616273,-2.97222996972404,-2.41613069728718,-7.14008896885736,2.70787182083037,19,266,242,43,-0.285144999900824,-0.397406517255472,0.177684436422733,-0.231527454929067,-0.139862146434466,0.231960499455576,-0.124038185798361,-0.076865139865777,-0.002396605819639,0.014983403984469,-0.041775550708345,-0.187952494123385,-0.238990670479532,-0.32053117026562,2,0.50%,4.72%,46.18%,6.21%,Female,White
00708-KSEE-Bud_Elliott.png.jpg,0.7157811288,0.577301339,3.71,41,-2.07351527939623,-5.12009232318033,0.463905235156424,-5.49687635376564,-4.97812852342809,-7.01631384943546,-4.97773483833019,-4.85427981815678,-2.74789742247916,-2.32664687169938,-6.96356029767682,-11.4770581136119,-0.323413067908316,-12.3195650842316,8.55626220778539,-9.19517939447673,5.83771222664064,-11.0549811356702,-3.27878299017151,-12.283948184104,0.463300666102932,-3.61887072804331,19,266,242,43,0.132540649137318,-0.060513945058281,-0.077647632679386,-0.093929637796401,0.011969374018847,-0.021845475226847,0.009648322607216,-0.112575918233857,-0.059517238261361,0.003459313165441,-0.051362135967565,0.070311486907777,0.097057116239177,0.032493545812679,2,0.50%,4.72%,46.18%,6.21%,Male,White
00711-KSL-Dave_McCann.png.jpg,0.458498,0.478448,2.36,22,-10.9233450087105,-5.30358407933745,3.80332572659841,-2.41136195281511,-6.63682514649548,-8.04293678573881,-3.63624683484279,-7.23821883074625,-5.02621142578266,-4.57069552848995,-11.1836590604991,-7.32462183356991,-4.78694585184192,-10.0238099359066,4.97552055977063,-7.82245460232438,3.02887632556793,-7.54621512785329,-3.74568996508225,-8.79734384429303,-2.49085261805335,0.694683739677454,36,262,222,77,-0.209267586485107,0.110768425295112,0.082223602157723,0.026861569847806,0.223623984969818,0.275004420868834,0.09508603245606,-0.044380555910531,-0.079911859572056,-0.068756894905489,-0.021163488634116,0.141192076116048,-0.011488567223438,0.144838122914457,2,0.80%,1.30%,10.45%,2.15%,Male,White
00712-KSL-Mike_Headrick.png.jpg,0.519763,0.528517,3.48,27,-8.99913535865861,-9.59626284084639,6.51474848807764,-1.49318270241892,-6.35875446085745,-8.72457408527294,-4.95512651686857,-2.73642992866946,-7.33933684532764,-6.07583922595965,-8.79921410521798,-5.95047290573238,-4.78399135539459,-11.700710598224,10.0473414631575,-5.90503152193088,2.49667737777672,-6.16381032098307,-5.5725037078228,-10.3211317303798,-1.23708224916822,1.2637996312156,19,266,242,43,-0.079510965021567,0.160130696827677,-0.317070655906244,0.014131255457665,0.15005946224239,0.097636889954494,-0.037117987951408,0.060769974816074,-0.14048804913208,-0.185734784095791,-0.165626404028494,0.10184537062314,0.030251321488257,0.168658444213919,2,0.80%,1.30%,10.45%,2.15%,Male,White
00714-KSL-Scott_Haws.png.jpg,0.43913,0.524752,2.94,23,-7.171607403023,-10.3211185126832,3.7864198960304,-3.63167370272589,-8.58108714237675,-6.39795319371624,-4.1838505874347,-3.50869389826664,-5.42709244497346,-5.63746353220005,-10.6116642145221,-6.08494437957889,-6.79004797404588,-9.74774853325754,5.87018983241688,-8.60098937074655,3.90431925882454,-7.35037322194974,-2.91423438599092,-9.49160608938264,-3.13642696269634,4.22483272242826,19,266,242,43,-0.249569688866227,0.149702375233401,0.052512743650354,-0.042760117322568,0.361044608469619,0.212174920900043,0.12298370961826,0.041495768237721,-0.013259177080301,0.059241699568741,0.061081433979302,0.257062342161172,0.009214761122927,0.163186885631955,2,0.80%,1.30%,10.45%,2.15%,Male,White
00715-KSL-Lori_Prichard.png.jpg,0.443478,0.431373,1.83,19,-6.16878892653881,-8.56639911097279,3.27699794376938,-11.0477886763081,-17.853705354458,-3.95775108095656,-2.55894594082101,-7.61331602506134,-5.30833081366715,-3.73766349296375,-1.29305966433392,-14.8992498261754,-6.763812556636,-3.90294523778229,-2.82588915241657,-14.6907520318571,8.56923502286582,-12.6846695511634,-5.13449505809168,-2.49160839407146,-8.79021958050226,-1.03762156634636,36,262,222,77,0.043186198921347,-0.394303594746523,0.343829255248178,-0.067790119298227,0.005510380692765,0.014864992708839,0.069485159458379,0.060556763905895,0.145278718825812,0.127314011974568,0.141524988614403,-0.212023044718328,0.006631240119684,-0.277799700227236,2,0.80%,1.30%,10.45%,2.15%,Female,White
00716-KSL-Brooke_Walker.png.jpg.nodet.jpg,0.395652,0.461538,1.68,18,-5.64653338421803,-6.63444389821615,4.28184693114085,-12.5312844933869,-12.582549238809,2.55288229404106,0.524214305329334,-8.93923411769573,-6.33335742244285,-6.17321802142025,-11.234791034753,-13.9332503759918,-7.04518968629235,-1.40383091530389,-7.05788096480742,-13.7870900542932,9.03943623396319,-12.2994739025333,-6.60108969569634,-0.402966907881153,-10.3867331640847,0.144470967368642,82,225,211,96,-0.142644129569254,-0.348790400706609,0.299826863850514,-0.225552983351424,-0.075108321174753,0.134575518695335,-0.013956397769469,-0.044889731194859,0.092753344616463,0.076826559857768,0.059027688245619,-0.159539343251469,-0.150615321295846,-0.217344359395768,2,0.80%,1.30%,10.45%,2.15%,Female,White
00718-KSL-Nadine_Wimmer.png.jpg,0.7944664032,0.6343283582,4.4,50,-5.52914560250525,-6.4359403432306,2.57367075992718,-8.95234890677813,-13.1073660627888,-1.22181183544912,-1.80906372435697,-7.46977786685003,-5.7251799364512,-6.59049675635356,-5.13676731246854,-10.278737595291,-6.95099728238871,-1.62544038869982,-6.63297891649068,-11.4831735036025,7.80393498999263,-10.1134701515382,-5.58227713250783,-0.523427783508919,-7.51069216927369,0.173348022361374,19,266,242,43,-0.067728936952915,-0.200197339492962,0.126086442799491,-0.053822559716939,0.051748455775159,0.209983612936404,-0.046342632720408,0.072542633810484,0.045222841129665,-0.00902542992304,0.044997173625045,-0.119901115510468,-0.091447333164282,-0.169445460425858,2,0.80%,1.30%,10.45%,2.15%,Female,White
00719-KSN-Stephanie_Bergmann.png.jpg,0.823678,0.53211,2.42,44,-9.02624121429008,-7.65085222626065,6.95032618568191,-9.613563067564,-12.5488193845362,1.64450386335952,1.32696028990968,-8.07574303074122,-4.67047538060849,-5.22601089550117,-5.82328874048067,-11.5520936435512,-2.2528009854685,0.973656272787186,-7.78894448402311,-12.8412165050664,7.23514734319296,-9.94794006129903,-6.05944464324688,2.27229890722131,-8.14070525631862,-2.07458747420568,19,266,242,43,-0.064856083981679,-0.154509222532305,0.005335579428385,-0.224102859046454,-0.056623139706657,0.275204615730304,-0.125555138237706,-0.091176725871038,0.052675691432308,0.022997320910009,0.058107670107562,-0.028712668672165,-0.232134425207247,-0.064170906294276,2,0.39%,14.78%,2.15%,1.26%,Female,White
00720-KSN-Mark_Davidson.png.jpg,0.631579,0.65,3.9,41,-4.44676819330283,-5.97667222849461,2.94911757614041,-3.06482922612986,-2.45621426137533,-6.90164942864053,-6.82692804430109,-4.09784827008568,-2.19412793628075,-1.9583239984758,-7.8771915332301,-8.76866835015711,-3.6651053014888,-10.38553289523,9.51969893089414,-8.77505600813421,4.53107824720412,-8.37694760362365,-6.77393824064428,-8.44147601226273,-0.296779998557932,-2.57276252085368,19,266,242,43,-0.304929995741936,-0.291686426306692,0.255613377681057,-0.227359524069557,-0.111181273920782,0.146694824948316,-0.149659812211915,-0.146671007127973,-0.101258394173374,-0.001418645996056,-0.106330211117245,-0.133405605078843,-0.151971246975304,-0.178235324144326,2,0.39%,14.78%,2.15%,1.26%,Male,White
00724-KSN-John_Snyder.png.jpg,0.617128,0.465306,2,29,-1.23285384985019,-6.12842671871872,0.516442391154713,-5.22661839197022,-1.76995693953094,-9.12861094584992,-6.98966646712259,-1.29269655300113,0.151646522798686,-0.018987076728741,-4.14290406888163,-6.41093172243226,0.987608115992937,-11.6089478910053,7.85559185495377,-4.77559164690103,4.97884177327257,-7.17096579136895,-4.97530277945842,-11.8688894297054,-0.372150236607465,-5.07449137861607,19,266,242,43,0.428551599519587,0.216912024117971,-0.268969894165973,-0.07904979379976,-0.191412464775184,-0.251908839907997,-0.113768589639423,-0.104874250882119,-0.110442815740887,-0.052521925002754,-0.146358135342072,0.076600494851757,0.052085596544118,0.161042969528161,2,0.39%,14.78%,2.15%,1.26%,Male,White
00726-KSTU-Big_Budah.png.jpg,0.834783,0.625,3.08,52,-0.874541093075027,-2.35466793564881,-3.80174220085578,-7.96000703943194,-2.95306889303933,-8.36620252225735,-8.14991316291322,-7.20868031267559,0.499155527207492,-0.47314644065623,-2.52788046033391,-8.43418684951582,-3.85389609841695,-8.44940206562404,0.598779270286299,-6.1142891509417,4.71882830439511,-10.9947994452732,-7.44027626767022,-6.86427284638207,-0.914409132640561,-2.48798724100405,19,266,242,43,0.00196225109989,-0.300775726102994,0.162562413427193,-0.219968808184439,-0.244911228895153,0.12986393530788,-0.02689981347392,-0.123296768383681,-0.067365333789013,0.02150042462475,-0.125225111258759,-0.038885973534697,-0.153530890311659,-0.085040089146099,2,0.80%,1.30%,10.45%,2.15%,Male,Black
00727-KSTU-Kerri_Cronk.png.jpg,0.743478,0.625731,4.12,47,-5.27854827025595,-3.91856066071288,3.08670639558733,-9.47906150116437,-12.8037457535054,-4.69855940327544,1.53898878201373,-4.2768331554942,-8.17704347254188,-8.11058497674139,-7.42414745886522,-13.2240395139765,-7.34080480218765,0.329774373725924,-7.72045164426007,-13.1516585907108,6.62320554484368,-10.2799482879446,-6.59116519732795,1.96339847329577,-10.2067844223491,2.44673378826199,19,266,242,43,-0.018598235086584,-0.140952842337654,0.031877576598592,-0.068921993598339,-0.121207635552626,-0.00236476790367,-0.036194007805902,0.087273906171801,-0.054218899224395,-0.082600452710489,-0.119569454281588,-0.09858213530259,-0.029125482726988,-0.051880149664582,2,0.80%,1.30%,10.45%,2.15%,Female,White
00728-KSTU-Bob_Evans.png.jpg,0.826087,0.633971,5.64,52,-8.59905414225911,-9.45964554923583,5.87006757143568,-4.93044880885261,-4.2305895553703,-9.3434799022596,-6.19487462501378,-9.36124047778117,-0.125420207434761,0.39078527075829,-7.73420856449132,-6.83116907202205,-0.924350662328447,-13.2339135732606,11.016837606197,-7.71036237572843,4.14242092578101,-8.1392836708091,-6.33092842867851,-12.2453897128216,0.6486166158825,-3.97746370032175,19,266,242,43,0.09899307552956,-0.022346605005517,-0.154433098421317,-0.023111632679733,-0.187081455809138,-0.227355669095446,-0.122801366988258,0.02257805260222,-0.027574887353185,-0.021396143206479,-0.07387127257949,-0.027586852283147,0.048834308595921,-0.009087219633182,2,0.80%,1.30%,10.45%,2.15%,Male,White
00729-KSTU-Dan_Evans.png.jpg,0.752174,0.618497,4.46,47,-10.3184568992525,-6.11009632640125,4.47104790047651,-3.37742068866743,-5.49871035905581,-7.30202031425552,-2.97374219794555,-9.73024002064696,-3.45742581106634,-2.57557718492339,-6.40440875357555,-9.62699891267738,-4.04030898938679,-8.77023209574337,5.62300918813038,-11.7412155958504,5.37168349499452,-9.64399640880838,-4.36752978354909,-7.63687954415316,-1.74446006096972,-0.031730710551848,36,262,222,77,-0.22570577586185,0.110351809310286,-0.068940705759583,0.027109618063076,0.174580508997523,0.104678704313362,0.091737457410827,-0.061078055041697,-0.00669135096114,-0.031173330742132,0.057103281306881,0.134053685684956,-0.071676908773072,0.086402621102029,2,0.80%,1.30%,10.45%,2.15%,Male,White
00730-KSTU-Hope_Woodside.png.jpg,0.764822,0.614987,4.96,47,-6.71818453149936,-7.08503297653678,2.94058414692012,-13.1724304587514,-17.341705523549,-4.12137853415488,-6.13354606137763,-6.99617830723272,-4.45252966813477,-4.69862213984366,-12.690027411675,-15.6715433632783,-10.9232584535359,-0.641396919610611,-9.7517187091183,-16.6771010526605,10.3465890408746,-12.5313201710092,-7.10760110126283,1.48504305829049,-10.277484287804,0.61979165855726,19,266,242,43,-0.320446560939425,-0.209132424982157,0.215054460713935,-0.17450034021596,-0.090815415300971,0.123539212782109,-0.102748004428704,-0.097002926596967,-0.040489251919036,-0.086424084932287,-0.053970849615431,-0.112985833670305,-0.157507971278742,-0.148660081981918,2,0.80%,1.30%,10.45%,2.15%,Female,White
00732-KSWB-Kathleen_Bade.png.jpg,0.5915537551,0.6060488432,5.09,36,0.949045729078078,-6.32460800369917,-0.884373692903464,-8.85018071148759,-13.3144006887948,-2.81435095110389,-6.38828753027518,-5.20516472203176,-5.24247538181792,-5.68624456485632,-12.0655300795406,-10.0862668690429,-10.7837767480363,1.8164521008787,-6.58142512687233,-11.6303173058107,7.19388452694684,-8.07353865701663,-3.9503507715064,3.25462562864649,-8.13168084397526,2.130758024398,36,262,222,77,-0.077429656686685,-0.116215140584051,-0.022254397333682,-0.057327680944916,0.049477540548362,0.331317983433856,0.005708843059694,0.01869238184751,0.09708528071626,0.090186737282891,0.067920620278906,0.000656139324921,-0.130906852097359,-0.14297559351699,2,0.93%,6.00%,24.74%,10.61%,Female,White
